NUM,GAL_L,GAL_B,P,SP,Q,SQ,U,SU,UF,DeltaLatitudeFINAL,DeltaLongitudeFINAL,AngleDEG,AngleRAD
8066669,36.928347513988044,0.007427222150583959,2.674,1.444,2.109,1.245,2.189,1.607,1,22.417774387015815,52.72952793122602,23.033170442812963,0.4020046614001265
8069802,36.94093393240449,0.008425117579018043,3.575,1.167,3.235,1.12,1.919,1.2930000000000001,1,15.155650875602198,55.256939154224504,15.338195909208434,0.2677020199316124
8069916,36.93243806662333,0.0038731766901825594,3.628,0.145,3.076,0.146,1.929,0.14400000000000002,1,15.837245370378243,55.063903729268354,16.046182367563922,0.28005871468944943
8071218,36.91045176915972,-0.00968093822584282,2.65,0.816,2.039,0.728,1.879,0.909,1,20.841410011593364,53.3732981275499,21.330751176692786,0.3722918399569438
8071312,36.93456186980495,0.00255724803596277,1.811,0.244,1.695,0.23399999999999999,0.682,0.301,1,10.892239747918861,56.251099149183624,10.95893799919613,0.19126955060789216
8071978,36.95078590982993,0.009708450133976755,1.2919999999999998,1.216,1.479,1.185,0.98,1.285,1,16.52624132129209,54.86322439424212,16.76442399986766,0.2925943959980481
8074640,36.958176806382696,0.008720295123428727,2.1959999999999997,1.232,2.478,1.228,0.444,1.359,1,5.0724897964972735,57.07296986717992,5.079139515087681,0.08864770770642823
8074949,36.94901823029677,0.003431830704940509,3.65,1.268,-0.95,1.2770000000000001,3.745,1.2670000000000001,1,45.22164775398282,35.1827159666286,52.117031192587376,0.9096137906752366
8075410,36.92588424080667,-0.00926005875875885,0.616858,1.5334527492523191,0.7415648938453552,1.394289200501385,-1.4771843877263595,1.5665751579541145,1,-30.082962842228753,48.765003879754964,-31.671390517359413,-0.5527700432128321
8076711,36.9517656683785,0.001805696439609375,3.159,0.654,1.992,0.5820000000000001,2.537,0.695,1,25.054659728802186,51.52745901814571,25.930864503381734,0.4525789634725355
8077108,36.965785406264494,0.00826700478311007,6.119,1.265,2.9530000000000003,1.41,5.507000000000001,1.2209999999999999,1,29.423148276668023,49.165535639681416,30.899303001500225,0.5392945739475453
8079107,36.948043042190335,-0.00433736017781074,1.844,0.892,1.296,0.828,1.587,0.932,1,24.55978320644348,51.76556587568309,25.381857909424443,0.44299699079282123
8079310,36.945258795789684,-0.00616570762431141,2.032,1.306,-0.195,1.121,2.408,1.307,1,42.1175784269922,38.84550555450835,47.31485673428134,0.8258000351226212
8080990,36.94651740823667,-0.00844546529222771,3.2260000000000004,1.9669999999999999,2.725,1.896,2.6180000000000003,2.042,1,21.39508889184929,53.15315635554643,21.926368234885032,0.3826873187034412
8081545,36.94766213346741,-0.0087809259274234,3.862,0.626,2.076,0.5720000000000001,3.3169999999999997,0.6459999999999999,1,27.75957839730722,50.123905179439795,28.97945972927865,0.505786987725017
8082403,36.981732225605775,0.00713286561453079,4.158,1.683,-0.332,1.979,4.473,1.681,1,41.98689115739243,38.98698055851401,47.12244380305263,0.8224417959492668
8084290,36.990628383196956,0.008364322450135414,3.3819999999999997,0.976,-2.2880000000000003,1.003,2.675,0.956,1,52.041406233032625,23.96953445872384,65.27063382928574,1.1391874651846308
8084765,36.98899598475515,0.006692261583550482,0.818,1.597,-0.397,1.466,-1.75,1.604,1,-44.77209136399403,35.753649261457596,-51.39081115510255,-0.8969388599271697
8084971,36.978317420377344,8.327069453901808E-4,3.7739999999999996,1.337,-1.17,1.516,3.8289999999999997,1.32,1,46.05498911738155,34.0843825375273,53.49560172713854,0.9336743854741327
8086707,36.97733795618387,-0.0026840090658104,3.057,1.297,-2.736,1.192,1.883,1.496,1,54.71313017674824,17.008286810481394,72.73152317646664,1.2694045494199075
8088229,36.97534087846442,-0.0063666331350932795,2.928,1.632,-1.286,1.51,3.096,1.653,1,47.655461094088366,31.80887281662563,56.278380499528296,0.9822430374069399
8089493,36.995489954979384,0.001709567136952297,3.489,0.8540000000000001,-2.2969999999999997,0.872,2.761,0.8420000000000001,1,51.87648428958292,24.323619321494526,64.87929614052345,1.1323573340285837
8090384,36.980714539527455,-0.00752224109440265,3.1489999999999996,1.577,-2.0709999999999997,2.066,2.8489999999999998,1.244,1,51.05414029233616,26.00614114456759,63.007108806610624,1.0996815008376706
8098073,37.00448059494615,-0.00920823097438214,5.295,0.7,-3.182,0.6809999999999999,4.289,0.71,1,51.180037466259826,25.757840936196434,63.285820641221854,1.1045459400159103
8101760,37.054290318036884,0.009479494611655974,1.217,1.483,-0.475,1.6119999999999999,1.859,1.474,1,45.25206404020588,35.14495753303451,52.16659259276176,0.9104788002901781
8105530,37.05076720302908,8.889473227040516E-4,1.2590000000000001,0.531,0.265,0.442,1.341,0.535,1,36.375721613205414,44.26753636324359,39.41079637862514,0.6878481576400665
8110376,37.063394060624034,-0.00145208820830378,1.5859999999999999,0.336,-1.541,0.34,0.505,0.295,1,56.57902994537944,9.034372836668526,80.92777495499793,1.4124561292777196
8111301,37.05221827650792,-0.00878607007713186,4.4430000000000005,1.193,-4.508,1.192,0.919,1.218,1,57.00637271957516,5.751727835842497,84.23879074399956,1.470244256381316
8113377,37.07896631498321,0.0012451144479156062,1.10142,0.533819317817688,0.19707013490532832,0.42067490740481,1.2079956370847793,0.5365046799343622,1,37.10958717095184,43.65418472974434,40.36724824930699,0.7045413919203237
8116088,37.071708066366796,-0.00733115330763358,1.548,0.14400000000000002,-0.3,0.15,1.526,0.14400000000000002,1,44.24963252171433,36.39845567374861,50.561039066176704,0.8824566049342626
8117521,37.08531863139561,-0.00290293832657048,2.112144,0.9908105731010436,1.7079597334446723,1.0078109241416544,1.5892559655678171,0.9708053547370986,1,20.970207886555134,53.32054660189513,21.469086422031125,0.37470624545965203
8118675,37.10457611049036,0.004873835580283095,1.149,0.284,-0.8420000000000001,0.27,0.8320000000000001,0.298,1,52.9996512779593,21.76820089966732,67.67113231179528,1.1810840673935494
8121480,37.10886148617567,0.001900094621717402,0.9309999999999999,0.212,-0.5329999999999999,0.19,0.7929999999999999,0.221,1,50.56715353959129,26.940155033141664,61.95313849422108,1.0812862486681998
8123368,37.10010191240573,-0.00612363201106259,1.145,1.689,1.597,1.567,1.271,1.865,1,18.897025954676145,54.09083539373682,19.257566660310868,0.33610794414471307
8128882,37.13984190137632,0.004242064319266085,1.8969999999999998,1.557,-1.6640000000000001,1.3969999999999998,1.804,1.681,1,52.481327822936706,22.989695317274677,66.34413840992538,1.1579236546520333
8129166,37.11723703770493,-0.00787555259623747,2.34,1.6,-0.304,1.646,2.818,1.599,1,42.63159519341159,38.281122405157085,48.07856938003322,0.8391293353301086
8132722,37.16402920941536,0.009747353410577295,2.485,0.501,0.537,0.491,2.477,0.502,1,35.96713332255764,44.602249668916855,38.88394054899231,0.6786527887296472
8133218,37.13768128540461,-0.00462996188977985,1.396,1.906,-2.239,1.896,0.757,1.992,1,56.53616853051786,9.298916684346906,80.65987013354412,1.407780308061383
8134172,37.131402559724044,-0.00942282766578071,0.69,0.193,0.478,0.19399999999999998,0.535,0.193,1,23.404991961578986,52.299670711881916,24.11027603003362,0.4208037002887539
8138406,37.165299201051134,0.001937945731191062,3.191682,1.1869207620620728,-0.7586943949713795,1.2214230414083564,3.3196385344188784,1.1850909866003538,1,44.80080139959588,35.71693344926287,51.436843625808166,0.8977422781038106
8139659,37.14633495198629,-0.00944056967600259,2.286068,1.812617778778076,1.4820745593432019,2.0494691456371257,2.5129952981685983,1.722619050612733,1,28.417835475338634,49.75393043329305,29.73470984117114,0.5189685888535965
8141058,37.18428199389997,0.00819033415345968,3.6020019999999997,1.5306193828582764,-1.3302313085058233,1.3414443056732976,3.6807200608399646,1.5536283389590448,1,46.89667626065023,32.91778838857181,54.93505919173045,0.9587976576736713
8143036,37.181895558642275,0.004296650987351843,5.383615,1.050019383430481,-1.2775416525959589,0.7993368372274067,5.334204438056666,1.0626066077806349,1,44.98563646054383,35.48411062751546,51.734319707503275,0.9029342151753219
8143468,37.180590661818435,0.003096759253193079,4.225665,0.5510115623474121,-1.94768636819327,0.4746057393301216,3.7903010171437885,0.5694784625642774,1,48.904036599573885,29.85314222797385,58.598422935483256,1.0227354167003435
8144632,37.17427433572087,-0.00177605528789512,1.431793,0.1209092065691948,0.1345016917372732,0.12804956282221078,1.4305802068710376,0.12084421177090245,1,38.57146235993688,42.368081189634836,42.314449098604925,0.7385264579382026
